"","Year","BT","DV","BTonly","DVonly","BTDV","Hybrids","BT.SE","DV.SE","BTonly.SE","DVonly.SE","BTDV.SE","Hybrids.SE","Model"
"164",70,164.5,109.5,102,47,62.5,0,3.12427769430169,13.1691980688946,7.49073501808141,5.01553143301441,8.8684835231284,0,"M5:RandomMate,LowSelec,HighHyFit"
"165",80,161.8,105.5,107.2,50.9,54.6,0,2.50687942359509,14.0073393460555,7.29505159527866,6.1544022184666,8.86466142738809,0,"M5:RandomMate,LowSelec,HighHyFit"
"166",81,164.3,104.8,107.2,47.7,56.6,8.6,4.01677039976701,13.463365932122,6.87475252079827,5.40380524363259,8.51952006994656,2.22211110833319,"M5:RandomMate,LowSelec,HighHyFit"
"167",82,160.4,104.6,102.2,46.9,55.1,17.6,3.27685486065187,13.5155877086833,8.33173317970384,5.91128863559659,7.20408834543892,4.31328696523248,"M5:RandomMate,LowSelec,HighHyFit"
"168",83,161.5,101.9,100.8,42.1,54.3,28.6,2.441538676964,14.355370655844,8.61755314588905,5.62030050600302,7.66384005864191,6.35470079722265,"M5:RandomMate,LowSelec,HighHyFit"
"169",84,159.6,99.8,99,41.6,50.1,39.2,3.55027385485183,14.3803878791761,9.35829994057563,6.13043409737208,6.93373396278417,7.15821206726931,"M5:RandomMate,LowSelec,HighHyFit"
"170",85,159.6,97.8,96.8,38.3,48.8,48.6,4.46019431564739,13.9162574790143,9.97418891160802,4.91720336053827,7.45922247958861,9.07401662869194,"M5:RandomMate,LowSelec,HighHyFit"
"171",90,148.5,63.3,80.9,16.7,29.9,98.3,4.35698672632053,11.3353429590816,10.2007080364279,3.00018517946995,5.12824423062015,15.1569932521079,"M5:RandomMate,LowSelec,HighHyFit"
"172",100,123.5,27.9,43.6,3.9,9.2,170.3,5.95958611538307,4.98096376216491,10.4096109437385,0.604611904907235,1.74992063312089,16.8173521498877,"M5:RandomMate,LowSelec,HighHyFit"
"173",110,89.7,8.7,25.3,1.3,1.5,208.2,8.85193010968041,1.78916492004262,5.99638780155742,0.683942817622773,0.477260702109212,11.8638573453625,"M5:RandomMate,LowSelec,HighHyFit"
"174",120,58.1,1.5,17.5,0.6,0,223.8,9.8550043689037,0.77817450199525,3.55980648662567,0.498887651569859,0,6.24464214791813,"M5:RandomMate,LowSelec,HighHyFit"
"175",130,42.9,0.6,13.3,0.5,0,229.8,7.79380095546026,0.42687494916219,2.12419919551398,0.401386485959743,0,3.61416964491461,"M5:RandomMate,LowSelec,HighHyFit"
"176",140,28.7,0.5,10.1,0.5,0,232.1,5.37700866860211,0.5,1.85262576421203,0.5,0,3.01643645530432,"M5:RandomMate,LowSelec,HighHyFit"
"177",150,18.8,0.5,7.8,0.5,0,233.6,3.63256872688674,0.5,1.97089939987926,0.5,0,2.53946626063212,"M5:RandomMate,LowSelec,HighHyFit"
"178",160,14.4,0.5,8,0.5,0,235.5,2.64659109883723,0.5,2.07632153365299,0.5,0,2.22735518297175,"M5:RandomMate,LowSelec,HighHyFit"
"179",170,12.4,0.5,6.9,0.5,0,237.2,3.53773310971243,0.5,1.82847842025366,0.5,0,1.90204568235828,"M5:RandomMate,LowSelec,HighHyFit"
"180",180,10.6,0.5,7.6,0.5,0,233.1,2.23706156474167,0.5,1.97877627728744,0.5,0,1.9,"M5:RandomMate,LowSelec,HighHyFit"
"181",190,9.6,0.2,6.9,0.2,0,233.3,2.10396451174127,0.2,1.89414301935672,0.2,0,1.55670592384475,"M5:RandomMate,LowSelec,HighHyFit"
"182",200,8.4,0.4,6.7,0.4,0,234.8,1.96751394178316,0.4,2.20126226414654,0.4,0,2.11765068990248,"M5:RandomMate,LowSelec,HighHyFit"
"183",210,6.4,0.3,5.3,0.3,0,234.1,1.91020650425259,0.3,2.09788253034128,0.3,0,2.1105554824369,"M5:RandomMate,LowSelec,HighHyFit"
"184",220,6.4,0.2,5.6,0.2,0,236.5,2.15096877398689,0.2,2.29104537032528,0.2,0,1.92209376577847,"M5:RandomMate,LowSelec,HighHyFit"
"185",230,6.7,0.3,6.2,0.3,0,231.8,2.28546129552293,0.3,2.32283351869125,0.3,0,3.02875111776015,"M5:RandomMate,LowSelec,HighHyFit"
"186",240,6.5,0.3,5.9,0.3,0,234.2,2.31060357674978,0.3,2.34497097826154,0.3,0,2.12289111041209,"M5:RandomMate,LowSelec,HighHyFit"
"187",250,6.5,0.4,5.9,0.4,0,233.1,2.29128784747792,0.4,2.35442845152137,0.4,0,2.69340758973543,"M5:RandomMate,LowSelec,HighHyFit"
"188",260,5.9,0.3,5.4,0.3,0,231.8,2.04096926864555,0.3,2.04504822002373,0.3,0,2.38886304895586,"M5:RandomMate,LowSelec,HighHyFit"
"189",270,6,0.4,5.7,0.4,0,232.4,2.26568606239552,0.4,2.32880512996114,0.4,0,1.94479361944198,"M5:RandomMate,LowSelec,HighHyFit"
"190",280,6.2,0.4,5.7,0.4,0,236,2.16435774409972,0.4,2.17587785604901,0.4,0,2.46756740310957,"M5:RandomMate,LowSelec,HighHyFit"
"191",0,272.8,272.4,1.6,1.2,271.2,0,0.416333199893227,0.4,0.305505046330389,0.32659863237109,0.416333199893227,0,"M6:RandomMate,HighSelec,HighHyFit"
"192",20,211.9,136.5,106.7,31.3,105.2,0,2.1,8.10932248163255,6.723177158986,2.63754936762645,6.32420394639164,0,"M6:RandomMate,HighSelec,HighHyFit"
"193",30,208.9,150.1,94.6,35.8,114.3,0,1.76666666666667,6.067124524847,5.23067873224881,2.03742757199148,5.10130702206144,0,"M6:RandomMate,HighSelec,HighHyFit"
"194",40,210.7,164.3,83.3,36.9,127.4,0,3.40277664399074,8.23549229453427,7.22349561423615,2.75862284482674,7.45534856477028,0,"M6:RandomMate,HighSelec,HighHyFit"
"195",50,210.5,175.3,75.3,40.1,135.2,0,2.3057898140695,7.12748981838004,6.15006775030433,2.93806436658937,5.63678395304746,0,"M6:RandomMate,HighSelec,HighHyFit"
"196",51,181.4,130.5,102,51.1,79.4,0,2.44131112314674,7.27591155037559,5.96098425877248,3.25729949498047,4.90396664842746,0,"M6:RandomMate,HighSelec,HighHyFit"
"197",52,167.1,114.6,104,51.5,63.1,0,2.02457128520803,8.12294418435965,5.4242254951488,3.82462779597934,4.3702275557331,0,"M6:RandomMate,HighSelec,HighHyFit"
"198",53,162,102.3,110.2,50.5,51.8,0,2.2949219304078,6.74956788740336,4.50382553441454,3.45205252953466,3.90384425918863,0,"M6:RandomMate,HighSelec,HighHyFit"
"199",54,151.9,93.3,111.1,52.5,40.8,0,1.92324956490022,6.91865433287267,3.91989228876962,3.7066007188378,3.78241545400114,0,"M6:RandomMate,HighSelec,HighHyFit"
"200",55,150,81.5,115,46.5,35,0,2.21610268514595,7.0494286608522,4.06612018186051,4.41525134555718,3.11982905514602,0,"M6:RandomMate,HighSelec,HighHyFit"
"201",60,135.7,63.3,114.1,41.7,21.6,0,2.95916654932882,7.31824204755942,3.46233703988762,5.45089187401678,2.41384893203089,0,"M6:RandomMate,HighSelec,HighHyFit"
"202",70,115.3,57.5,99.8,42,15.5,0,3.56542034299214,8.36693226670059,3.19304800395415,6.26631204670392,2.37697286480094,0,"M6:RandomMate,HighSelec,HighHyFit"
"203",80,108.3,52.5,95,39.2,13.3,0,2.6958816327461,7.18370068666252,3.22834667008087,5.30157209388561,2.24623141184419,0,"M6:RandomMate,HighSelec,HighHyFit"
"204",81,104.9,52.1,90.8,37.7,14.1,1.4,2.66437401445234,7.16542624924249,3.00296150121472,4.67154506917501,2.64764045897475,0.305505046330389,"M6:RandomMate,HighSelec,HighHyFit"
"205",82,103.9,48.8,91.8,35.9,11.8,2.6,4.70803096374223,6.99491879072866,4.3685746467749,5.54667067307548,1.73717522943938,0.76303487615064,"M6:RandomMate,HighSelec,HighHyFit"
"206",83,103.1,47.6,91.9,35.7,10.4,3.8,4.53002330138721,6.86893166527534,4.79687398208458,5.23248400751392,1.96751394178316,1.0088497300281,"M6:RandomMate,HighSelec,HighHyFit"
"207",84,102.9,49.3,91,35.8,11.3,5.3,4.6677379722707,7.23886117501303,5.05305188310325,5.48897885666258,1.64688257693808,0.955103252126293,"M6:RandomMate,HighSelec,HighHyFit"
"208",85,101.4,48.6,89.7,36.1,10.3,7.2,4.89489530020817,7.38948201462352,5.50968843644236,5.61634519356969,1.52059929706094,0.963788819653397,"M6:RandomMate,HighSelec,HighHyFit"
"209",90,90.5,39.7,78.7,29.8,5.7,22,4.41525134555718,6.6734132529347,4.54373805974283,5.31831218004777,1.04403065089105,2.37580395749406,"M6:RandomMate,HighSelec,HighHyFit"
"210",100,83,31.2,62.6,20.8,4.7,54.4,3.89871773792358,7.09585168328025,3.80409136471656,4.54801544021614,1.2023125864581,7.98359428940235,"M6:RandomMate,HighSelec,HighHyFit"
"211",110,79.8,20.8,49.1,11.1,3,94.7,4.47660585711988,5.9400710807569,4.69858134617957,3.20918819779845,0.74535599249993,13.1850504570728,"M6:RandomMate,HighSelec,HighHyFit"
"212",120,75.5,17.1,35,6.7,2.8,135.8,5.76435406422765,5.48219339721287,5.46504040851179,2.92137714861406,1.06249183003395,16.3915967631114,"M6:RandomMate,HighSelec,HighHyFit"
"213",130,61.7,10.5,25.3,3.4,1.4,168.8,7.5469640695227,3.81590239800642,4.77039481245176,1.55062711328173,0.52068331172711,14.8,"M6:RandomMate,HighSelec,HighHyFit"
"214",140,44.5,6.1,15,2.3,0.4,200,6.99086705797087,2.00249843945008,2.07632153365299,0.843932593411477,0.221108319357027,8.39179493447154,"M6:RandomMate,HighSelec,HighHyFit"
"215",150,31.7,3.2,10.3,0.6,0.2,214.3,4.28187394074656,1.37275068546493,1.59199385816794,0.4,0.133333333333333,5.35837869343164,"M6:RandomMate,HighSelec,HighHyFit"
"216",160,18.9,1.6,7.3,0.5,0,218.9,2.60959767013998,0.933333333333333,1.69345143945074,0.5,0,3.68917334913934,"M6:RandomMate,HighSelec,HighHyFit"
"217",170,14,0.4,5.9,0.1,0,221.7,2.31900361745681,0.4,1.85262576421203,0.1,0,2.42693221990232,"M6:RandomMate,HighSelec,HighHyFit"
"218",180,10.8,0.6,6.4,0.1,0,225,1.62480768092719,0.6,1.98997487421324,0.1,0,2.32856655954306,"M6:RandomMate,HighSelec,HighHyFit"
"219",190,8.3,0.2,5.6,0,0,224.5,1.73237152802484,0.2,1.91020650425259,0,0,2.16666666666667,"M6:RandomMate,HighSelec,HighHyFit"
"220",200,6.6,0.1,5.7,0,0,225.9,1.91020650425259,0.1,1.97793382655291,0,0,1.91746360243595,"M6:RandomMate,HighSelec,HighHyFit"
"221",210,6.4,0,4.9,0,0,226.4,1.91020650425259,0,1.68292074151525,0,0,2.08806130178211,"M6:RandomMate,HighSelec,HighHyFit"
"222",220,7.8,0,5.8,0,0,226.9,2.45311593239655,0,1.98214249964247,0,0,1.96892525674965,"M6:RandomMate,HighSelec,HighHyFit"
"223",230,6.8,0,5.5,0,0,227.7,2.37018517795082,0,2.02347336143682,0,0,2.91376045686669,"M6:RandomMate,HighSelec,HighHyFit"
"224",240,6,0,4.6,0,0,224.7,2.20100986922922,0,1.796292478041,0,0,1.61967074843418,"M6:RandomMate,HighSelec,HighHyFit"
"225",250,4.8,0,3.9,0,0,227.8,1.71787983023002,0,1.64957907088782,0,0,1.08320512061813,"M6:RandomMate,HighSelec,HighHyFit"
"226",260,4.9,0,3.9,0,0,227.9,1.67630546142402,0,1.63605215890774,0,0,2.40578007676882,"M6:RandomMate,HighSelec,HighHyFit"
"227",270,3.6,0,3,0,0,226.6,1.36788563524555,0,1.28235893744476,0,0,1.97877627728744,"M6:RandomMate,HighSelec,HighHyFit"
"228",280,3.1,0,2.3,0,0,227.9,1.27758452644912,0,1.18368539363765,0,0,1.29486163997034,"M6:RandomMate,HighSelec,HighHyFit"
"229",0,273,273.2,1.1,1.3,271.9,0,0.494413232473044,0.32659863237109,0.276887462097269,0.395811402901264,0.433333333333333,0,"M7:RandomMate,LowSelec,MedHyFit"
"230",20,213.4,138.1,106,30.7,107.4,0,2.92954300569598,7.66586952377586,6.24143858061229,3.70600113929346,4.44772101443225,0,"M7:RandomMate,LowSelec,MedHyFit"
"231",30,209.9,140.4,102.3,32.8,107.6,0,2.2776693741142,10.3270948910567,8.66673076899371,2.85890421898554,8.84709619655574,0,"M7:RandomMate,LowSelec,MedHyFit"
"232",40,206.9,157.9,87.6,38.6,119.3,0,2.03005199714468,10.0603180864225,7.93473376995095,3.30050501186308,7.8895852587798,0,"M7:RandomMate,LowSelec,MedHyFit"
"233",50,212,166,83.3,37.3,128.7,0,2.42212028327799,11.9962957245606,9.9230931557543,3.67589747166896,8.68466080703981,0,"M7:RandomMate,LowSelec,MedHyFit"
"234",51,197.8,149.9,90.8,42.9,107,0,2.17460085737335,13.1870727945549,9.85652632072329,4.07826215712308,9.56962788084144,0,"M7:RandomMate,LowSelec,MedHyFit"
"235",52,191,143.2,95.3,47.5,95.7,0,1.7763883459299,12.5377651738879,9.26168931075152,3.08490950704663,9.90291763965437,0,"M7:RandomMate,LowSelec,MedHyFit"
"236",53,185.3,134.3,98.7,47.7,86.6,0,3.24225573054042,13.0954190463688,9.68739157645419,4.26367082323306,9.92326111271446,0,"M7:RandomMate,LowSelec,MedHyFit"
"237",54,180.8,131.7,98.2,49.1,82.6,0,2.87054001888146,13.4379644622573,9.10530980618818,4.82919362949045,9.06911731586315,0,"M7:RandomMate,LowSelec,MedHyFit"
"238",55,177.4,127.9,101.2,51.7,76.2,0,3.09551647099837,12.5090633808718,8.48370988031376,5.18126968566157,7.6460592609672,0,"M7:RandomMate,LowSelec,MedHyFit"
"239",60,171.4,111.6,110,50.2,61.4,0,2.95972971738975,11.3040798927742,8.35064867739826,4.73004580668447,7.1386273190299,0,"M7:RandomMate,LowSelec,MedHyFit"
"240",70,166.6,102.4,110.1,45.9,56.5,0,2.33428552000155,14.5443383410101,8.06563354265767,5.6616644588358,9.3692760303736,0,"M7:RandomMate,LowSelec,MedHyFit"
"241",80,159.5,88.5,115,44,44.5,0,4.09403359916734,12.5876924017073,7.75886589650833,6.22182538417072,6.62864155682662,0,"M7:RandomMate,LowSelec,MedHyFit"
"242",81,162.2,88.8,115.6,42.1,46.1,6.4,2.53333333333333,13.0416427049833,7.59707546069904,6.26533673831219,7.09530361107496,1.46969384566991,"M7:RandomMate,LowSelec,MedHyFit"
"243",82,160,88.4,111.4,40.1,45.8,14.1,3.51504702039042,13.0887568376663,7.54276695472778,5.27141136487922,7.97886096020116,3.30134652662953,"M7:RandomMate,LowSelec,MedHyFit"
"244",83,158.7,87.9,110.6,40.7,44.2,19,5.07947941339574,12.8005642236756,9.27864932699438,5.62938717801503,7.53775681338804,4.09878030638384,"M7:RandomMate,LowSelec,MedHyFit"
"245",84,158.6,85.1,110.4,37.1,43.1,23.6,4.58306059794592,12.9867026009085,8.88594395660922,5.54667067307548,7.10782041916586,5.04248615929352,"M7:RandomMate,LowSelec,MedHyFit"
"246",85,160.8,82.8,112.2,35.2,40.3,30.6,3.74699879903904,11.7225329079418,7.98164561144296,4.83689523925788,6.20761181489665,6.18636493517082,"M7:RandomMate,LowSelec,MedHyFit"
"247",90,150.8,61.2,102.1,25.5,26.9,53.9,3.62338086445365,9.20482965018304,7.71499261899265,4.10216744877361,5.04744159616203,8.36852568988243,"M7:RandomMate,LowSelec,MedHyFit"
"248",100,145.6,36.8,90.2,13.3,15.5,87.2,3.36386021641143,6.38540001357263,9.24337600663307,2.17587785604901,2.9748949561287,13.0527136386781,"M7:RandomMate,LowSelec,MedHyFit"
"249",110,134.1,23.1,75.1,6.7,8.4,114,4.63429246667349,4.58366665454634,10.4758452324065,1.24766448481419,2.0558858593479,15.9715023992387,"M7:RandomMate,LowSelec,MedHyFit"
"250",120,133.4,13.3,66.7,3.7,4.7,134.3,4.92431608336517,2.82075639973867,10.8218400571355,0.789514618821801,1.34205480927983,16.5509650608188,"M7:RandomMate,LowSelec,MedHyFit"
"251",130,127.6,6,57.9,1.5,1.4,150.7,6.07764574303058,1,11.1279927310464,0.542627353203324,0.452155332208351,16.5891865717132,"M7:RandomMate,LowSelec,MedHyFit"
"252",140,116.5,3.7,51.8,1.2,0.7,159.1,8.5754818458725,0.989388138643722,11.4686044874208,0.489897948556636,0.334995854037363,15.7948303779011,"M7:RandomMate,LowSelec,MedHyFit"
"253",150,112.1,3.4,52.4,1.4,0.4,164.3,12.9404190212081,0.968389269755597,12.5301414375275,0.6,0.305505046330389,16.2781721605618,"M7:RandomMate,LowSelec,MedHyFit"
"254",160,103.4,2.4,45.8,0.9,0.2,173.4,12.264854938672,0.933333333333333,12.5058208669226,0.525991127935317,0.133333333333333,15.4726999726759,"M7:RandomMate,LowSelec,MedHyFit"
"255",170,95.7,1.8,42.6,0.7,0.3,177.4,14.9495819339539,1.01980390271856,13.4645212812537,0.395811402901264,0.213437474581095,15.7368640106245,"M7:RandomMate,LowSelec,MedHyFit"
"256",180,85.1,1,40.6,0.4,0.1,179.8,15.2901202669494,0.788810637746615,14.2245484208736,0.305505046330389,0.1,15.3194139719653,"M7:RandomMate,LowSelec,MedHyFit"
"257",190,79.6,0.9,37.9,0.5,0.1,180.4,15.6313076157364,0.604611904907235,12.8965542340236,0.401386485959743,0.1,14.9719738177703,"M7:RandomMate,LowSelec,MedHyFit"
"258",200,74.5,0.9,33.9,0.6,0,185.2,14.3086997623435,0.604611904907235,11.087981481466,0.498887651569859,0,14.099487776354,"M7:RandomMate,LowSelec,MedHyFit"
"259",210,70.4,0.5,33,0.5,0,183.8,14.9266354026768,0.5,11.508451001088,0.5,0,13.2830719338563,"M7:RandomMate,LowSelec,MedHyFit"
"260",220,68.6,0.1,33.5,0.1,0,182.3,15.3102725137224,0.1,12.7943129727408,0.1,0,14.4714661777352,"M7:RandomMate,LowSelec,MedHyFit"
"261",230,63.8,0.3,31.6,0.3,0,187.9,15.538339679644,0.3,12.5637927748307,0.3,0,14.0383997188663,"M7:RandomMate,LowSelec,MedHyFit"
"262",240,61.9,0.3,31.3,0.3,0,187.7,15.8972045061738,0.3,13.5343595670016,0.3,0,14.4199321927825,"M7:RandomMate,LowSelec,MedHyFit"
"263",250,60.1,0.2,28.5,0.2,0,187.6,17.4180302496516,0.2,11.8783182498384,0.2,0,12.011290984366,"M7:RandomMate,LowSelec,MedHyFit"
"264",260,58.5,0.4,29.8,0.4,0,188.7,16.375625518163,0.4,13.1924220672324,0.4,0,14.3867608894041,"M7:RandomMate,LowSelec,MedHyFit"
"265",270,57.1,0.1,28.9,0.1,0,193.1,17.0843983407864,0.1,12.641598000253,0.1,0,13.1220340564174,"M7:RandomMate,LowSelec,MedHyFit"
"266",280,58.7,0.3,28.6,0.3,0,194.1,16.5247625634312,0.3,12.507953025531,0.3,0,13.2274546136267,"M7:RandomMate,LowSelec,MedHyFit"
"267",0,273,272.6,1.8,1.4,271.2,0,0.394405318873308,0.52068331172711,0.466666666666667,0.266666666666667,0.553774924194538,0,"M8:RandomMate,HighSelec,MedHyFit"
"268",20,215.2,136.5,107.8,29.1,107.4,0,2.02649122047609,8.82074574826616,6.87475252079827,1.88826787176914,7.71463256127961,0,"M8:RandomMate,HighSelec,MedHyFit"
"269",30,212.9,145.1,102.5,34.7,110.4,0,1.78543489877894,11.8897247888904,9.87505274247518,2.97040962382856,9.27864932699438,0,"M8:RandomMate,HighSelec,MedHyFit"
"270",40,207.8,149.3,94.4,35.9,113.4,0,2.03196675388376,13.2665410379311,9.99021743729557,3.42036385328943,10.1786268447391,0,"M8:RandomMate,HighSelec,MedHyFit"
"271",50,213.3,160,87.8,34.5,125.5,0,2.58220405424857,13.9546885788732,10.4230513766363,4.36971903495459,11.0365554207622,0,"M8:RandomMate,HighSelec,MedHyFit"
"272",51,178.1,122.8,103.1,47.8,75,0,1.92324956490022,12.459534501738,8.94358864090795,4.35073429306926,8.26101957656828,0,"M8:RandomMate,HighSelec,MedHyFit"
"273",52,166,108,107.4,49.4,58.6,0,2.97396106975939,14.2766320335793,8.06942101736894,5.74301508114181,8.78534132644954,0,"M8:RandomMate,HighSelec,MedHyFit"
"274",53,156.1,96.1,110.7,50.7,45.4,0,2.46057807119474,12.3760072541816,6.11019185005221,6.52865478742239,5.9576281633997,0,"M8:RandomMate,HighSelec,MedHyFit"
"275",54,151.5,83.2,115.7,47.4,35.8,0,3.19113354990563,12.2907372529976,5.69219738862868,7.20832851637604,5.37649204097492,0,"M8:RandomMate,HighSelec,MedHyFit"
"276",55,148.2,75.4,119,46.2,29.2,0,3.10125422656347,10.4500930352052,4.92160768674447,6.00333240792145,4.76515127426892,0,"M8:RandomMate,HighSelec,MedHyFit"
"277",60,130.2,55.6,112.4,37.8,17.8,0,1.86070476492705,9.90308593879257,4.29780305634299,6.76888305245243,3.22076595444831,0,"M8:RandomMate,HighSelec,MedHyFit"
"278",70,116.4,51,101.9,36.5,14.5,0,3.33399993334666,10.619688214716,4.73861207997072,7.15114598430831,3.8593321241433,0,"M8:RandomMate,HighSelec,MedHyFit"
"279",80,105.4,39.9,95.8,30.3,9.6,0,4.36450328088878,8.3764882591427,5.23832034148352,6.50307619515564,2.14579692525748,0,"M8:RandomMate,HighSelec,MedHyFit"
"280",81,104.4,43.6,94.2,33.5,10,0.7,4.67903123876442,9.19444276602871,4.78609095887935,7.5,2.21610268514595,0.213437474581095,"M8:RandomMate,HighSelec,MedHyFit"
"281",82,104.6,42.6,95.9,33.9,8.4,1.4,3.21524148047666,9.25226698947044,3.99569212472077,7.97419449084218,1.63435342295084,0.305505046330389,"M8:RandomMate,HighSelec,MedHyFit"
"282",83,105.4,42.6,95.7,32.8,9.2,2.2,2.5828494170414,9.50695651732047,4.01400326634424,7.43684520927165,2.15921796542689,0.489897948556636,"M8:RandomMate,HighSelec,MedHyFit"
"283",84,105.9,41.4,96.7,32,8.5,3.2,3.0530494773441,9.39290512390425,3.90170902725118,7.43116560320265,2.00693242979872,0.771722460186015,"M8:RandomMate,HighSelec,MedHyFit"
"284",85,105.3,41.1,95.1,30.9,9.1,3.6,2.8286235364769,9.62340895940726,3.77256175856966,7.50325855138212,2.04640606375611,0.858939915115008,"M8:RandomMate,HighSelec,MedHyFit"
"285",90,102.6,37.4,91.8,27.6,7.8,11.6,4.16653333119993,10.0964240094094,4.61832100323147,7.50732975164938,2.40277617212535,2.94467504338104,"M8:RandomMate,HighSelec,MedHyFit"
"286",100,100.2,26.3,89.3,18,5.5,19.4,3.1860808387596,8.33473321575309,4.11244723032676,5.84997625826141,1.59338912036228,5.35454116718801,"M8:RandomMate,HighSelec,MedHyFit"
"287",110,96.8,22,84,15.6,3.6,25.8,4.97058011369565,7.29230949547383,5.41602560309064,4.81940521918075,1.52897932549063,6.47181925307285,"M8:RandomMate,HighSelec,MedHyFit"
"288",120,92.5,16.4,75.7,10.3,4,38.9,3.5660435592778,6.45015073036626,5.50565365985023,3.9638645564931,1.74483364377365,9.89438673637173,"M8:RandomMate,HighSelec,MedHyFit"
"289",130,92.9,14.9,74.5,8.8,2.5,50.1,3.47514987686383,5.3405159967096,5.38361712358274,3.02140511829991,0.833333333333333,12.4841677513739,"M8:RandomMate,HighSelec,MedHyFit"
"290",140,87.9,11.5,69.4,6.3,1.2,57.4,3.58530953258494,4.47772263544762,5.52006441186252,2.36196716507425,0.62893207547044,13.4669966956259,"M8:RandomMate,HighSelec,MedHyFit"
"291",150,86.2,9.7,64.8,5.5,1.1,68.4,4.45421149026402,3.50887762998686,7.57451868657893,1.96779628575273,0.378593889720018,16.3701625594318,"M8:RandomMate,HighSelec,MedHyFit"
"292",160,84.5,9.2,62.8,5.6,1.3,76.4,7.37902432574931,3.9322032274823,9.72373956413432,2.00111080264048,0.7,16.9798573479154,"M8:RandomMate,HighSelec,MedHyFit"
"293",170,83.1,8,57,4.7,0.8,81.3,5.63609399811213,2.7968235951204,8.46824132338652,1.72594579546662,0.416333199893227,18.383597761773,"M8:RandomMate,HighSelec,MedHyFit"
"294",180,88.1,8.6,58.4,4.5,1.5,88.4,7.64700377054089,3.02654919008431,10.1655190609126,1.60727512683216,0.636832439151427,20.0395165166783,"M8:RandomMate,HighSelec,MedHyFit"
"295",190,81.9,7.2,52.4,4.3,0.9,95.7,6.20653777166554,2.6153393661244,9.51279839654627,1.53514385862259,0.525991127935317,21.1691862017519,"M8:RandomMate,HighSelec,MedHyFit"
"296",200,84.3,7.7,55,4.1,0.9,104.4,10.1149504310314,2.87537437176062,11.3107618369999,1.65630109984065,0.406885187191123,20.7980768341691,"M8:RandomMate,HighSelec,MedHyFit"
"297",210,75.3,6.6,48.1,3.1,0.6,111.2,9.28325852752625,2.76967707704546,9.66833318967994,1.30341431973448,0.305505046330389,21.5431350241015,"M8:RandomMate,HighSelec,MedHyFit"
"298",220,81.4,6.1,50.8,2.7,0.6,116.2,10.1687975908877,2.69340758973543,10.4294454950076,1.09595214818491,0.339934634239519,21.6254993519739,"M8:RandomMate,HighSelec,MedHyFit"
